sex,age,race,priors_count,juv_fel_count,juv_misd_count,juv_other_count,decile_score,is_recid,jail_time
Male,24,African-American,8,0,0,0,7,1,1194.55
Male,31,Caucasian,8,0,0,0,9,0,677.1
Female,26,African-American,6,0,0,0,8,0,29.583333333333332
Female,20,African-American,0,0,0,0,8,0,-3.283333333333333
Male,49,African-American,3,0,0,0,8,1,21.583333333333332
Male,34,African-American,7,0,0,0,6,0,39.78333333333333
Male,29,Caucasian,7,0,0,0,10,1,24.25
Male,53,African-American,1,0,0,0,4,0,3.8833333333333333
Female,22,Caucasian,2,0,0,0,5,0,17.916666666666668
Male,41,African-American,7,0,0,0,7,0,861.65
Male,30,African-American,11,4,1,0,10,0,2811.4666666666667
Male,23,African-American,0,0,0,0,2,0,3.6166666666666667
Female,23,African-American,3,0,0,0,5,1,21.6
Male,35,African-American,6,0,0,0,8,1,21.633333333333333
Male,36,Caucasian,3,0,0,0,3,0,165.95
Male,21,African-American,1,0,0,0,6,0,4342.35
Male,31,African-American,4,0,0,0,10,1,1151.2
Female,34,Caucasian,0,0,0,0,3,1,1507.3166666666666
Male,60,African-American,9,0,0,0,2,0,510.3333333333333
Male,26,African-American,2,0,0,0,4,1,19.666666666666668
Male,28,African-American,7,0,0,1,10,0,43.75
Male,28,Hispanic,0,0,0,0,1,1,6.333333333333333
Male,26,African-American,6,0,0,0,9,1,433.53333333333336
Male,25,African-American,3,0,0,0,4,0,18.383333333333333
Male,43,Caucasian,0,0,0,0,1,0,1610.7333333333333
Female,33,Caucasian,0,0,0,0,6,1,28.016666666666666
Male,36,African-American,0,0,0,0,3,1,26.266666666666666
Male,22,African-American,0,0,0,0,2,0,171.13333333333333
Female,42,Other,0,0,0,0,1,0,6744.516666666666
Female,51,Hispanic,0,0,0,0,1,0,20.883333333333333
Male,23,African-American,5,0,0,0,9,1,40.1
Male,31,African-American,5,0,0,0,5,1,22.05
Male,23,African-American,2,0,0,0,6,0,5088.2
Male,27,Caucasian,3,0,0,0,3,0,77.98333333333333
Male,22,African-American,0,0,0,0,3,0,21.833333333333332
Female,20,Caucasian,0,0,0,0,8,1,455.65
Male,39,Caucasian,0,0,0,0,4,1,22.15
Male,21,Caucasian,0,0,0,0,4,1,694.4166666666666
Male,36,Hispanic,1,0,0,0,2,0,4.766666666666667
Male,59,Hispanic,1,0,0,0,2,1,30.866666666666667
Male,24,Caucasian,3,0,1,1,8,1,4.966666666666667
Male,25,African-American,9,0,0,0,9,1,2033.7333333333333
Male,33,African-American,16,0,0,0,9,1,21.233333333333334
Male,28,Caucasian,0,0,0,0,3,0,24.416666666666668
Female,27,African-American,0,0,0,0,5,0,797.7666666666667
Female,47,African-American,21,0,1,1,9,1,525.4
Male,34,Hispanic,1,0,0,0,2,0,96.38333333333334
Female,24,African-American,4,0,0,0,9,1,139.46666666666667
Male,49,Hispanic,14,0,0,0,7,0,2208.9
Female,55,African-American,1,0,0,0,8,0,31.783333333333335
Male,26,African-American,1,0,0,0,9,1,19.883333333333333
Male,22,Caucasian,6,0,0,0,9,1,21.883333333333333
Male,24,Caucasian,1,0,0,0,4,0,4.666666666666667
Male,31,Caucasian,4,0,0,0,8,1,699.9833333333333
Female,56,Caucasian,10,0,0,0,5,1,984.75
Male,37,African-American,0,0,0,0,8,0,23.933333333333334
Male,29,African-American,7,0,0,0,9,0,28.216666666666665
Male,26,Other,0,0,0,0,5,1,13.933333333333334
Male,29,Caucasian,1,0,0,0,6,0,1177.8833333333334
Male,23,African-American,2,0,0,0,8,1,166.16666666666666
Male,51,African-American,1,0,0,0,2,0,3905.3333333333335
Female,22,Hispanic,2,0,0,0,5,1,455.18333333333334
Male,31,African-American,12,1,1,1,8,1,960.8333333333334
Male,24,African-American,2,0,0,0,-1,1,25.416666666666668
Male,22,African-American,1,0,0,0,7,1,23.166666666666668
Male,41,Hispanic,19,0,0,0,10,1,1031.1
Female,23,African-American,6,0,0,0,7,0,426.6333333333333
Male,32,Caucasian,4,0,0,0,2,1,25.133333333333333
Male,43,African-American,7,0,0,0,6,0,627.6333333333333
Male,22,African-American,3,0,0,0,8,0,10945.85
Male,56,African-American,4,0,0,0,1,0,8448.5
Male,23,African-American,6,1,2,2,6,1,20.883333333333333
Male,20,African-American,0,0,0,0,10,1,5020.083333333333
Male,46,African-American,5,1,0,0,8,0,7754.916666666667
Male,57,African-American,20,0,0,0,9,0,5762.966666666666
Female,40,Other,0,0,0,0,1,0,100.96666666666667
Male,29,Caucasian,7,0,0,1,7,1,665.2166666666667
Male,32,African-American,16,0,0,0,10,1,22.283333333333335
Male,29,African-American,4,0,0,0,4,1,197.3
Male,34,African-American,3,0,0,0,2,1,53.45
Male,24,African-American,5,0,0,0,6,0,-3.75
Male,54,African-American,21,0,0,0,6,0,22.666666666666668
Male,26,Caucasian,0,0,0,0,2,0,19.916666666666668
Male,37,Caucasian,4,0,0,0,3,1,44.4
Male,22,Caucasian,2,0,0,0,5,0,90.88333333333334
Male,29,Caucasian,0,0,0,0,1,0,27.65
Male,28,Caucasian,1,0,0,0,2,0,25.5
Male,31,Caucasian,11,0,0,0,7,1,284.4
Female,32,Hispanic,1,0,0,0,3,1,49.0
Male,28,Caucasian,0,0,0,0,2,0,-4.216666666666667
Male,32,African-American,2,0,0,0,2,0,17.366666666666667
Male,28,African-American,5,1,2,0,7,1,49.38333333333333
Male,60,African-American,9,0,0,0,8,0,23.916666666666668
Male,27,African-American,3,0,0,0,2,0,54.766666666666666
Male,34,Caucasian,15,0,1,0,7,0,24.933333333333334
Male,35,African-American,5,0,0,0,6,1,38.583333333333336
Male,63,African-American,25,0,0,0,9,0,51670.88333333333
Male,34,Caucasian,1,0,0,0,5,0,28.716666666666665
Female,44,African-American,0,0,0,0,1,0,31.183333333333334
Male,20,African-American,1,0,0,0,10,1,49.06666666666667
Male,31,African-American,2,0,0,0,7,1,74.03333333333333
Male,24,African-American,2,0,0,0,4,0,146.61666666666667
Male,24,Other,1,0,0,0,6,0,193.48333333333332
Female,39,Caucasian,11,0,1,0,6,1,27.35
Male,20,African-American,0,0,0,0,10,1,20.116666666666667
Female,40,Caucasian,4,0,0,0,4,1,50.8
Male,21,African-American,1,0,0,1,10,1,1006.5333333333333
Female,19,Caucasian,2,0,0,0,10,1,534.6
Male,24,African-American,1,0,0,0,3,0,26.383333333333333
Male,21,African-American,0,0,0,0,7,1,27.766666666666666
Male,25,Caucasian,6,0,0,1,5,1,32.36666666666667
Male,25,African-American,7,0,0,1,8,0,306.51666666666665
Male,24,Caucasian,1,0,0,0,2,1,25.016666666666666
Female,35,Hispanic,10,0,0,0,8,0,737.6833333333333
Male,23,African-American,3,0,0,2,8,1,23.716666666666665
Male,48,Caucasian,2,0,0,0,1,0,23.316666666666666
Male,26,African-American,2,0,0,0,8,1,19.666666666666668
Male,37,Caucasian,1,0,0,0,1,1,15.716666666666667
Male,56,Caucasian,2,0,0,0,4,0,71.5
Female,34,African-American,5,0,0,0,5,1,597.35
Male,24,Caucasian,9,0,0,1,10,1,242.15
Male,74,Caucasian,0,0,0,0,1,0,24.133333333333333
Male,28,Caucasian,2,0,0,0,2,0,24.866666666666667
Male,28,African-American,6,0,0,0,2,0,64.15
Female,21,Caucasian,0,0,0,0,5,0,20.216666666666665
Male,58,Caucasian,2,0,0,0,1,1,22.4
Male,45,Caucasian,3,0,0,0,1,1,0.9833333333333333
Female,22,Caucasian,0,0,0,0,9,0,47.88333333333333
Female,24,African-American,0,0,0,0,7,0,24.1
Male,29,African-American,1,0,0,0,5,0,170.83333333333334
Male,54,African-American,6,0,0,0,7,0,43.93333333333333
Female,29,Caucasian,20,0,0,0,10,1,1350.2833333333333
Male,29,African-American,8,0,0,0,10,0,2102.983333333333
Male,40,Caucasian,0,0,0,0,7,1,198.83333333333334
Male,22,African-American,0,0,0,0,6,1,19.633333333333333
Male,38,Caucasian,5,0,0,0,5,1,2.566666666666667
Male,32,African-American,11,0,1,2,5,1,28.1
Male,28,Caucasian,0,0,0,0,2,1,25.633333333333333
Male,46,Asian,3,0,0,0,5,1,1435.0666666666666
Male,35,Caucasian,1,0,0,0,2,0,64.61666666666666
Female,26,African-American,0,0,0,0,8,0,22.683333333333334
Female,30,African-American,0,0,0,0,3,0,29.833333333333332
Male,30,African-American,1,0,0,0,7,0,22.1
Female,20,African-American,0,0,0,0,4,0,4.983333333333333
Female,25,Caucasian,5,0,0,0,7,0,7.833333333333333
Male,46,African-American,3,0,0,0,6,1,705.5333333333333
Male,57,Caucasian,1,0,0,0,4,0,318.2
Male,41,Hispanic,3,0,0,0,1,0,25.116666666666667
Male,29,African-American,0,0,0,0,5,0,1013.2833333333333
Male,35,African-American,27,0,0,0,10,0,29.183333333333334
Female,75,African-American,5,0,0,0,1,0,26.816666666666666
Male,56,African-American,12,0,0,0,5,1,40.38333333333333
Male,23,African-American,2,0,0,0,2,1,27.566666666666666
Male,38,African-American,5,0,0,2,3,0,3977.15
Male,32,African-American,8,0,0,0,3,1,14.75
Male,28,Caucasian,4,0,0,0,4,0,4560.85
Female,39,African-American,0,0,0,0,5,1,1384.5166666666667
Male,24,Caucasian,0,0,0,0,3,0,48.916666666666664
Female,61,Caucasian,0,0,0,0,1,0,0.85
Male,59,Caucasian,4,0,0,0,4,0,1187.1
Male,27,African-American,5,0,0,0,4,1,1539.1333333333334
Male,25,African-American,4,0,0,0,7,1,22.433333333333334
Male,32,Caucasian,1,0,0,0,1,1,23.833333333333332
Male,38,Caucasian,1,0,0,0,1,1,18.9
Male,44,African-American,7,1,0,0,6,1,581.0
Male,28,African-American,5,0,0,0,5,1,5.183333333333334
Male,34,Hispanic,2,0,0,0,5,1,4988.75
Male,35,African-American,1,0,0,1,9,1,1913.3833333333334
Male,58,Hispanic,1,0,0,0,1,0,49.55
Male,20,African-American,4,0,1,1,9,1,50.95
Male,39,African-American,0,0,0,0,3,0,2.2666666666666666
Female,23,Caucasian,1,0,0,0,3,0,18.933333333333334
Male,20,Other,0,0,0,0,3,1,28.916666666666668
Male,23,African-American,1,0,1,1,2,1,56.13333333333333
Male,32,African-American,13,0,0,0,9,1,931.3333333333334
Male,27,African-American,2,0,0,0,5,1,47.4
Male,41,African-American,8,0,0,0,6,1,20.583333333333332
Male,60,African-American,19,0,0,0,8,1,936.1333333333333
Male,31,Hispanic,8,0,0,0,3,1,312.85
Male,50,African-American,13,1,0,0,10,1,1440.8
Male,58,Caucasian,1,0,0,0,1,0,77.05
Male,46,Caucasian,1,0,0,0,1,1,711.6833333333333
Male,38,African-American,25,1,4,0,8,0,2093.6666666666665
Male,32,African-American,1,0,0,0,2,0,4803.816666666667
Male,49,Caucasian,1,0,0,0,1,0,0.13333333333333333
Male,32,Caucasian,3,0,0,0,6,1,-5.833333333333333
Male,34,African-American,9,0,0,0,10,1,409.9
Male,23,Other,6,0,0,0,8,1,2017.0166666666667
Male,56,Caucasian,0,0,0,0,1,0,22.4
Male,21,African-American,0,0,0,0,6,1,25.15
Male,63,Caucasian,0,0,0,0,1,0,534.9166666666666
Male,21,African-American,0,0,0,0,6,0,27.55
Male,31,African-American,10,0,0,0,6,1,192.96666666666667
Male,31,African-American,1,0,0,0,5,1,22.966666666666665
Male,29,African-American,4,1,1,0,10,0,25.783333333333335
Male,36,African-American,7,0,0,0,2,1,46.38333333333333
Male,32,Other,0,0,0,0,2,0,5.933333333333334
Female,24,African-American,2,0,0,0,7,1,336.0
Female,21,African-American,0,0,0,0,7,0,331.65
Female,31,Caucasian,1,0,0,0,3,1,6.25
Male,20,African-American,0,0,0,0,7,1,13.883333333333333
Male,27,Caucasian,4,0,1,3,4,1,26.683333333333334
Male,21,Caucasian,2,0,2,7,9,1,6.933333333333334
Male,30,African-American,19,0,1,0,10,1,222.31666666666666
Male,29,Caucasian,2,0,0,0,6,0,6.033333333333333
Male,61,Caucasian,1,0,0,0,4,0,24.95
Male,32,African-American,8,0,0,1,4,0,101.15
Male,29,African-American,8,1,0,0,10,1,166.66666666666666
Male,37,Other,11,2,0,0,3,0,25.416666666666668
Male,27,African-American,7,0,0,0,5,1,241.21666666666667
Female,28,Caucasian,3,0,0,0,6,1,5.283333333333333
Male,51,Caucasian,3,0,0,0,3,1,314.3
Male,29,African-American,6,0,0,0,7,1,22.716666666666665
Male,47,Caucasian,13,0,0,0,4,1,1587.8666666666666
Male,20,Caucasian,1,1,0,0,7,1,963.6166666666667
Female,26,Hispanic,0,0,0,0,3,0,21.55
Male,22,African-American,2,0,0,0,9,1,147.63333333333333
Male,25,African-American,5,0,0,0,9,1,1301.3333333333333
Male,20,African-American,1,0,0,0,8,1,27.016666666666666
Male,29,African-American,2,0,0,0,4,0,78.33333333333333
Male,24,Hispanic,11,0,0,0,10,1,14.566666666666666
Male,35,African-American,1,0,0,0,4,0,-4.15
Female,31,African-American,3,0,0,0,2,1,13.05
Male,43,African-American,10,0,0,0,8,0,54.25
Male,61,Caucasian,1,0,0,0,1,1,101.26666666666667
Male,54,African-American,26,0,0,0,5,0,9361.9
Male,34,Caucasian,2,0,0,0,7,1,19.65
Female,22,Hispanic,2,0,0,0,5,1,455.18333333333334
Male,21,African-American,1,0,0,0,9,1,74.65
Female,29,African-American,2,0,0,0,7,0,352.76666666666665
Male,27,African-American,9,0,0,0,8,1,1250.8666666666666
Male,21,African-American,2,1,0,1,9,0,868.1666666666666
Female,35,African-American,4,0,0,0,6,0,14.733333333333333
Male,26,Caucasian,0,0,0,0,6,0,20.8
Male,29,Caucasian,3,0,0,0,3,0,15.1
Male,51,Caucasian,3,0,0,0,1,1,26.9
Male,22,Caucasian,1,0,0,0,9,0,30.95
Male,52,Caucasian,16,0,0,0,9,1,265.5833333333333
Female,33,African-American,0,0,0,0,3,0,26.316666666666666
Male,27,African-American,7,0,0,0,9,1,103.7
Male,40,Caucasian,1,0,0,0,3,0,1007.6833333333333
Female,35,African-American,16,0,1,1,10,0,5813.933333333333
Male,22,Caucasian,6,0,0,0,9,1,21.883333333333333
Male,41,African-American,8,0,0,0,1,1,48.85
Female,24,Caucasian,9,0,0,0,10,1,213.13333333333333
Male,23,African-American,0,0,0,1,3,0,5497.3
Male,38,African-American,6,0,0,0,6,1,4862.783333333334
Female,29,African-American,5,0,0,0,4,1,214.28333333333333
Male,68,African-American,6,0,0,0,4,0,66.56666666666666
Male,25,African-American,6,0,0,2,7,1,20.55
Male,26,African-American,1,0,0,0,6,1,21.65
Male,22,African-American,2,0,0,0,10,0,5378.316666666667
Male,33,African-American,21,0,3,1,10,0,21.666666666666668
Male,49,African-American,14,0,0,0,4,0,47.03333333333333
Male,31,African-American,11,0,0,1,7,1,3.066666666666667
Female,35,African-American,7,0,0,0,2,1,48.93333333333333
Male,28,Caucasian,7,0,0,0,9,1,28.483333333333334
Male,27,African-American,1,0,0,0,6,0,816.3833333333333
Male,23,Caucasian,0,0,0,0,4,0,3.1166666666666667
Female,43,African-American,6,0,0,0,7,0,3.8333333333333335
Male,24,African-American,1,0,1,0,2,0,17.033333333333335
Male,23,Caucasian,0,0,0,0,3,0,13626.0
Male,25,Caucasian,0,0,0,0,6,0,19.466666666666665
Male,31,African-American,0,0,0,0,6,0,48.03333333333333
Male,33,Caucasian,3,0,0,0,7,1,25.633333333333333
Female,30,Caucasian,3,0,0,0,7,1,12722.033333333333
Female,19,African-American,0,0,0,0,6,0,46.1
Female,61,Caucasian,0,0,0,0,1,0,29.85
Male,21,African-American,0,0,0,0,8,0,50.61666666666667
Male,39,Hispanic,2,0,0,0,6,0,1008.6333333333333
Male,21,Hispanic,2,0,1,0,7,1,62.233333333333334
Female,21,Caucasian,1,0,0,0,8,1,-4.216666666666667
Male,55,Caucasian,1,0,0,0,1,0,439.9
Male,26,Caucasian,3,0,0,1,4,1,54.63333333333333
Male,28,African-American,9,0,0,0,9,0,7418.033333333334
Male,31,Caucasian,5,0,0,0,3,1,27.333333333333332
Male,32,African-American,12,0,1,3,10,1,42.083333333333336
Female,23,African-American,3,0,2,0,6,0,31.333333333333332
Male,21,African-American,0,0,0,0,4,1,2823.633333333333
Male,26,African-American,12,0,0,1,9,1,257.31666666666666
Male,40,Caucasian,1,0,0,0,1,0,512.4
Male,56,African-American,3,0,0,0,1,0,356.6166666666667
Male,34,African-American,5,0,0,0,4,1,67.63333333333334
Male,20,Caucasian,0,0,0,1,4,0,0.6666666666666666
Female,31,Caucasian,0,0,0,0,4,1,13.933333333333334
Male,25,Caucasian,0,0,0,0,7,0,23.2
Male,30,African-American,4,0,0,0,8,1,383.56666666666666
Male,27,African-American,9,0,0,0,9,1,3.716666666666667
Male,19,Hispanic,0,0,0,0,4,0,25.266666666666666
Male,32,Caucasian,0,0,0,0,3,0,25.416666666666668
Female,52,Caucasian,0,0,0,0,1,0,22.416666666666668
Female,61,Caucasian,2,0,0,0,1,0,473.53333333333336
Male,28,African-American,1,0,0,0,6,0,23.9
Male,20,Hispanic,1,1,0,0,8,1,22.75
Male,43,African-American,8,0,0,0,7,1,8373.7
Male,51,Hispanic,0,0,0,0,1,0,4.583333333333333
Male,29,African-American,8,0,0,0,9,0,122.51666666666667
Female,20,Other,1,1,0,0,4,0,70.88333333333334
Male,37,Caucasian,8,0,0,0,8,1,6.85
Male,32,Caucasian,0,0,0,0,3,0,25.416666666666668
Male,25,African-American,3,0,0,0,3,1,139.35
Female,30,African-American,2,0,0,0,7,0,67.16666666666667
Male,46,Caucasian,2,0,0,0,3,1,53.65
Male,49,African-American,1,0,0,0,3,0,212.23333333333332
Male,42,African-American,15,0,0,0,9,0,1666.4666666666667
Male,24,African-American,2,0,0,0,6,1,22.983333333333334
Male,24,African-American,2,0,0,0,6,0,99.08333333333333
Male,43,Caucasian,4,0,0,0,2,0,55.45
Male,38,African-American,0,0,0,0,8,1,17977.75
Male,33,African-American,1,0,0,0,1,0,5.183333333333334
Female,29,Caucasian,1,0,0,0,2,1,24.066666666666666
Male,39,African-American,19,0,0,0,6,1,21.7
Male,21,Other,1,0,0,0,6,1,94.1
Male,24,Caucasian,1,0,0,2,3,0,14.45
Female,38,African-American,0,0,0,0,1,0,21.866666666666667
Male,28,African-American,1,0,0,0,4,1,22.533333333333335
Female,26,Caucasian,0,0,0,0,2,0,7.466666666666667
Male,23,African-American,10,0,0,1,10,1,96.83333333333333
Female,36,African-American,3,0,0,0,4,0,2648.2
Female,43,African-American,0,0,0,0,6,0,-2.9833333333333334
Female,38,African-American,7,0,0,0,10,1,941.0
Male,22,African-American,3,0,0,0,6,1,41.166666666666664
Male,52,African-American,7,0,0,0,5,1,4362.25
Male,24,African-American,1,0,0,0,1,1,17.05
Female,21,Caucasian,1,1,0,0,5,0,11852.233333333334
Male,32,African-American,16,0,0,0,10,1,22.283333333333335
Male,37,Caucasian,5,0,0,0,3,0,697.3833333333333
Male,31,African-American,15,0,0,0,10,0,2497.2
Male,29,Caucasian,2,0,0,0,1,1,19.6
Female,29,African-American,0,0,0,0,2,0,20.05
Female,39,African-American,0,0,0,0,5,1,51.95
Male,21,Caucasian,0,0,0,0,2,1,-0.3333333333333333
Male,21,Hispanic,2,0,0,1,5,1,25.65
Male,32,African-American,6,0,0,0,2,0,796.6666666666666
Female,23,African-American,0,0,0,0,3,0,5.9
Male,34,Caucasian,4,0,0,0,2,0,312.76666666666665
Male,45,Caucasian,0,0,0,0,7,0,817.9833333333333
Male,31,Hispanic,8,0,0,0,3,1,312.85
Female,24,African-American,0,0,0,0,5,0,22.8
Male,27,African-American,4,1,0,0,7,0,745.3166666666667
Male,25,African-American,1,0,0,0,4,1,15.65
Male,18,Caucasian,4,5,0,0,8,1,32.85
Male,40,Other,4,0,0,0,1,1,54.06666666666667
Female,54,African-American,6,0,0,0,1,0,17.583333333333332
Male,58,Caucasian,4,0,0,0,5,1,21.616666666666667
Male,32,Caucasian,0,0,0,0,1,1,139.56666666666666
Female,33,Caucasian,0,0,0,0,1,0,16.266666666666666
Female,23,African-American,0,0,0,0,2,0,29.966666666666665
Female,45,Caucasian,1,0,0,0,3,0,990.6333333333333
Male,23,African-American,4,0,0,2,8,1,21.783333333333335
Male,57,African-American,23,0,0,0,8,1,724.4833333333333
Male,28,Caucasian,1,0,0,0,2,1,29.466666666666665
Male,22,African-American,0,0,0,0,3,1,25.866666666666667
Male,32,African-American,8,0,0,0,3,1,14.75
Male,34,African-American,3,0,0,0,1,0,18.65
Male,21,Hispanic,1,0,0,0,9,0,118.3
Male,33,African-American,3,0,0,0,2,0,2973.9333333333334
Male,32,African-American,5,0,0,0,4,0,24.3
Male,21,African-American,2,0,0,0,7,1,692.4833333333333
Male,22,African-American,0,0,0,0,4,0,26.733333333333334
Male,26,African-American,7,0,0,0,10,1,67.85
Male,27,Caucasian,0,0,0,0,1,0,21.966666666666665
Male,21,African-American,0,0,0,0,6,1,94.41666666666667
Male,44,African-American,2,0,0,0,2,0,42.583333333333336
Male,56,African-American,28,0,0,0,7,0,1447.6666666666667
Male,37,Caucasian,1,0,0,0,1,1,29.466666666666665
Male,34,Caucasian,1,0,0,0,1,0,5.05
Male,42,African-American,0,0,0,0,1,1,814.2166666666667
Male,38,African-American,10,0,0,1,4,1,247.83333333333334
Male,48,African-American,5,0,0,0,5,0,3350.7166666666667
Male,28,Hispanic,11,0,0,0,7,0,23.316666666666666
Male,22,Caucasian,1,0,0,0,6,0,286.3333333333333
Male,51,African-American,15,0,0,0,8,1,820.9833333333333
Male,26,African-American,0,0,0,0,4,1,23.2
Male,39,African-American,7,0,0,0,8,1,3.8666666666666667
Male,31,African-American,1,0,0,0,2,0,17.616666666666667
Male,24,African-American,1,0,0,0,7,0,599.2833333333333
Male,22,African-American,2,1,0,0,7,1,40.666666666666664
Male,24,Caucasian,0,0,0,0,2,0,364.73333333333335
Male,40,African-American,0,0,0,0,1,0,25.65
Male,20,Other,0,0,0,0,3,1,29.95
Male,20,African-American,0,0,0,0,8,0,4.55
Male,31,African-American,0,0,0,0,6,0,47.13333333333333
Male,24,African-American,7,2,0,0,8,1,69.28333333333333
Male,27,Hispanic,1,0,0,0,2,0,41.06666666666667
Male,25,African-American,11,0,0,2,9,1,7705.15
Male,36,Caucasian,1,0,0,0,2,0,25.766666666666666
Male,27,African-American,1,0,0,0,5,0,4266.6
Male,24,African-American,2,0,0,0,4,1,13.416666666666666
Male,38,Caucasian,1,0,0,0,1,1,19.783333333333335
Female,53,African-American,3,0,0,0,2,0,55.516666666666666
Male,49,Caucasian,2,0,0,0,6,0,65.9
Male,30,African-American,0,0,0,0,1,0,-0.5833333333333334
Male,39,Caucasian,0,0,0,0,1,1,54.11666666666667
Male,45,Caucasian,10,0,0,0,5,0,262.53333333333336
Male,54,African-American,8,0,0,0,5,0,247.55
Male,44,Caucasian,11,0,0,0,3,0,4326.816666666667
Male,37,Caucasian,2,0,0,0,2,0,290.6
Female,26,African-American,0,0,0,0,2,0,13.233333333333333
Male,70,African-American,2,0,0,0,1,0,99.1
Male,41,African-American,8,0,0,0,2,1,30.15
Male,25,African-American,1,0,0,0,6,1,694.7333333333333
Male,27,African-American,9,0,0,0,7,1,583.8833333333333
Male,38,African-American,16,2,3,0,9,1,796.0833333333334
Male,39,African-American,11,0,0,0,9,0,24.783333333333335
Male,51,Caucasian,6,0,0,0,1,1,445.56666666666666
Male,21,African-American,1,1,0,0,7,0,64.63333333333334
Male,29,Caucasian,4,0,0,0,6,1,168.03333333333333
Male,25,African-American,28,0,0,0,9,1,22.216666666666665
Male,38,Caucasian,0,0,0,0,3,1,9.033333333333333
Female,52,Caucasian,0,0,0,0,2,1,2832.116666666667
Male,27,African-American,6,0,0,0,5,1,240.25
Female,27,Caucasian,0,0,0,0,2,1,55.45
Male,49,African-American,10,0,0,0,3,1,236.21666666666667
Male,53,Hispanic,9,0,0,0,8,1,3127.9666666666667
Male,29,African-American,6,0,0,6,10,0,869.45
Male,33,African-American,4,0,0,0,5,1,41.733333333333334
Male,23,African-American,1,0,0,0,6,1,23.1
Male,27,African-American,7,0,0,0,4,1,50.916666666666664
Male,23,African-American,2,0,0,0,6,0,11492.416666666666
Male,45,African-American,4,0,0,0,3,1,-4.116666666666666
Female,27,African-American,0,0,0,0,3,0,19.683333333333334
Male,43,Caucasian,2,0,0,0,1,0,45.166666666666664
Male,69,Caucasian,6,0,0,0,1,1,3650.9
Male,25,Caucasian,0,0,0,0,5,1,53.583333333333336
Male,36,Caucasian,6,0,0,0,4,0,6.766666666666667
Male,32,African-American,26,2,0,0,10,1,24.5
Male,22,African-American,2,0,0,0,4,1,384.03333333333336
Male,36,African-American,5,0,0,0,3,0,267.3333333333333
Male,59,Hispanic,1,0,0,0,1,0,14.466666666666667
Female,22,African-American,0,0,0,0,8,1,21.166666666666668
Male,31,Caucasian,1,0,0,0,3,1,936.9166666666666
Male,22,African-American,0,0,0,0,9,0,51.03333333333333
Male,22,African-American,2,0,0,1,3,1,5.183333333333334
Female,51,Caucasian,4,0,0,0,3,0,194.33333333333334
Male,28,Caucasian,2,0,0,0,2,1,1016.8
Male,22,African-American,0,0,0,2,3,1,170.53333333333333
Male,20,African-American,2,0,0,0,3,1,384.43333333333334
Male,36,Caucasian,1,0,0,0,5,0,2395.9333333333334
Male,22,Caucasian,1,0,0,0,2,1,880.7333333333333
Male,21,African-American,4,0,0,0,8,0,1459.2166666666667
Male,28,Hispanic,3,0,0,0,8,1,3964.9333333333334
Male,31,Caucasian,1,0,0,0,2,0,29.883333333333333
Male,40,African-American,8,0,0,0,4,1,19.25
Male,32,Hispanic,6,0,0,0,5,1,217.21666666666667
Female,51,Caucasian,2,0,0,0,1,0,28.466666666666665
Male,20,African-American,1,0,1,0,10,0,595.9666666666667
Female,23,African-American,0,0,0,0,4,1,39.75
Female,24,Caucasian,1,0,0,0,6,0,19.416666666666668
Male,33,Caucasian,14,0,0,1,9,0,1682.25
Female,45,Caucasian,0,0,0,0,1,0,27.466666666666665
Male,28,African-American,3,0,0,0,7,0,4.366666666666666
Male,34,African-American,2,0,0,0,2,0,842.8166666666667
Male,23,African-American,2,0,1,2,6,1,56.63333333333333
Female,35,African-American,12,0,0,0,7,1,20.666666666666668
Male,59,African-American,5,0,0,0,5,0,3628.6666666666665
Male,22,Caucasian,5,0,0,2,8,1,115.91666666666667
Female,34,Caucasian,15,0,0,1,9,1,78.98333333333333
Male,32,African-American,1,0,0,0,8,1,44.016666666666666
Male,25,Caucasian,3,0,0,1,7,0,189.1
Male,28,Hispanic,3,0,0,0,5,1,21.566666666666666
Male,30,African-American,14,0,0,0,7,0,6067.283333333334
Male,27,African-American,8,0,0,0,10,1,662.75
Male,26,Caucasian,0,0,0,0,4,0,-0.3
Male,60,Other,1,0,0,0,1,0,26.433333333333334
Male,37,African-American,0,0,0,0,1,0,24.15
Male,31,African-American,7,0,0,0,10,0,10959.966666666667
Male,46,Caucasian,5,0,0,0,8,1,-3.15
Male,34,African-American,6,0,0,0,8,1,335.8333333333333
Female,33,Caucasian,2,0,0,0,2,0,14.333333333333334
Female,37,Hispanic,0,0,0,0,1,1,28.983333333333334
Male,30,Caucasian,9,0,0,0,6,1,168.73333333333332
Male,20,African-American,0,0,0,2,5,1,17.5
Male,35,African-American,3,0,0,2,2,1,18.633333333333333
Male,47,Caucasian,10,0,0,0,4,0,11974.983333333334
Male,34,African-American,3,0,0,0,3,0,388.51666666666665
Male,54,Caucasian,1,0,0,0,3,1,2407.8333333333335
Male,52,Caucasian,1,0,0,0,10,0,790.0333333333333
Male,25,Caucasian,2,0,0,0,3,0,24.316666666666666
Male,29,Caucasian,2,0,0,0,2,1,17.016666666666666
Male,24,African-American,0,0,0,0,3,1,240.0
Male,26,African-American,1,0,0,0,4,0,43.18333333333333
Male,26,African-American,13,0,0,0,8,1,267.35
Male,31,Other,0,0,0,0,3,0,1622.1333333333334
Male,46,Caucasian,0,0,0,0,1,0,25.066666666666666
